Date-Time : 2021-06-25 00:01:27,165 : INFO : <RequestsCookieJar[<Cookie sessionid_8888=sessnaGjkYm5TSh7xSbXtJKQ8A== for 10.214.50.233/>]>
Date-Time : 2021-06-25 00:01:27,724 : INFO : New Read WriteTransaction:{"jsonrpc":"2.0","result":{"th":1},"id":1}
Date-Time : 2021-06-25 00:05:22,110 : INFO : Set Value Tenant Pa G2_TCGBZDELLBIP10_lf142_E92 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:22,653 : INFO : Create Tenant Pa G2_TCGBZDELLBIP11_lf142_E45:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:23,199 : INFO : Set Value Tenant Pa G2_TCGBZDELLBIP11_lf142_E45 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:23,756 : INFO : Create Tenant Pa G2_TCGBZDELLBIP11_lf142_E93:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:24,291 : INFO : Set Value Tenant Pa G2_TCGBZDELLBIP11_lf142_E93 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:24,839 : INFO : Create Tenant Pa G2_TCGBZDELLBIP12_lf142_E46:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:25,389 : INFO : Set Value Tenant Pa G2_TCGBZDELLBIP12_lf142_E46 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:25,931 : INFO : Create Tenant Pa G2_TCGBZDELLBIP12_lf142_E94:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:26,471 : INFO : Set Value Tenant Pa G2_TCGBZDELLBIP12_lf142_E94 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:27,019 : INFO : External Tenant Name VMs-PORTS Create External Tenant Pa G2_TCGBZVMPSMSC01_DATA_121-122_V18:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:27,559 : INFO : External Tenant Name VMs-PORTS Set Value External Tenant Pa G2_TCGBZVMPSMSC01_DATA_121-122_V18 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:28,101 : INFO : External Tenant Name VMs-PORTS Create External Tenant Pa G2_TCGBZVMPSMSC02_DATA_121-122_V20:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:28,639 : INFO : External Tenant Name VMs-PORTS Set Value External Tenant Pa G2_TCGBZVMPSMSC02_DATA_121-122_V20 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:29,177 : INFO : External Tenant Name VMs-PORTS Create External Tenant Pa G2_TCGBZVMPSMSC03_DATA_121-122_V22:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:29,706 : INFO : External Tenant Name VMs-PORTS Set Value External Tenant Pa G2_TCGBZVMPSMSC03_DATA_121-122_V22 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:30,237 : INFO : External Tenant Name VMs-PORTS Create External Tenant Pa G2_TCGBZVMPSMSC04_DATA_121-122_V24:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:30,767 : INFO : External Tenant Name VMs-PORTS Set Value External Tenant Pa G2_TCGBZVMPSMSC04_DATA_121-122_V24 Mode:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:31,297 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:31,828 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:32,362 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:32,888 : INFO : Set Value EVPN EVI 1629:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:33,418 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:33,947 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:34,480 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:35,020 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:35,560 : INFO : Set Value EVPN EVI 2051:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:36,099 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:36,639 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:37,190 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:37,729 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:38,290 : INFO : Set Value EVPN EVI 2052:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:38,831 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:39,358 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:39,890 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:40,418 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:40,949 : INFO : Set Value EVPN EVI 2053:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:41,481 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:42,021 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:42,576 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:43,111 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:43,653 : INFO : Set Value EVPN EVI 2054:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:44,200 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:44,740 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:45,306 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:45,854 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:46,401 : INFO : Set Value EVPN EVI 2150:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:46,952 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:47,488 : INFO : Create L2Ext:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:48,030 : INFO : Set Value L2Ext Name BLF_801_802_DCI_VPC_INTPOL:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:48,571 : INFO : Set Value L2VPN Type EVPN:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:49,111 : INFO : Set Value EVPN EVI 2151:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:49,652 : INFO : Set Value EVPN MTU 9000:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:05:52,283 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN1629 Bd Name:VLAN_1629_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN1629 Bd Name:VLAN_1629_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN1629 Bd Name:VLAN_1629_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN1629 Bd Name:VLAN_1629_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2051 Bd Name:VLAN_2051_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2051 Bd Name:VLAN_2051_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2051 Bd Name:VLAN_2051_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2051 Bd Name:VLAN_2051_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2052 Bd Name:VLAN_2052_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2052 Bd Name:VLAN_2052_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2052 Bd Name:VLAN_2052_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2052 Bd Name:VLAN_2052_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2053 Bd Name:VLAN_2053_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2053 Bd Name:VLAN_2053_BD_G2
Date-Time : 2021-06-25 00:05:52,284 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2053 Bd Name:VLAN_2053_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2053 Bd Name:VLAN_2053_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2054 Bd Name:VLAN_2054_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2054 Bd Name:VLAN_2054_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2054 Bd Name:VLAN_2054_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2054 Bd Name:VLAN_2054_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2150 Bd Name:VLAN_2150_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2150 Bd Name:VLAN_2150_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2150 Bd Name:VLAN_2150_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2150 Bd Name:VLAN_2150_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2151 Bd Name:VLAN_2151_BD_G2 | L2EXT EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2151 Bd Name:VLAN_2151_BD_G2
Date-Time : 2021-06-25 00:05:52,285 : ERROR : Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2151 Bd Name:VLAN_2151_BD_G2 | Query EVI Tenant Name:GBZ2-FW-LB-Services Service Name:GBZ2-FW-LB-Services-L2-VLAN2151 Bd Name:VLAN_2151_BD_G2
Date-Time : 2021-06-25 00:06:03,259 : INFO : Validate Commit:{"jsonrpc":"2.0","result":{},"id":1}
Date-Time : 2021-06-25 00:06:45,163 : INFO : Commit:{"jsonrpc":"2.0","result":{},"id":1}
